author,text,markah_penuh,markah_struktur,markah_rentak,markah_rima
IRENEDANIELIASEREMBAN1,"Singgah sebentar membeli laksa,
Rayu cinta isteri cemburu;
Alam sekitar jangan binasa,
Waris harta generasi baru.
",25.0,5,10,10
"safi syafiha (daerah port dickson, smk yam tuan radin)","Awan disulam beralun sakti
Bulan kelam kembang menari
Khazanah alam menjadi identiti
Abadi alam biar berseri",23.0,5,8,10
DAYANGSEREMBAN1,"Tanah datar tersergam istana,
Berdiri panglima negara dijagai;
Alam sekitar aset berguna,
Mari bersama kita hargai.

",23.0,5,8,10
HANHANNYPORTDICKSON,"

Si ulat bersisik hinggap di dahan,
Pergi ke sebelah mencari makan,
Sungai dan tasik anugerah tuhan,
Usaha kitalah melestarikan.
",25.0,5,10,10
AISYAH BATRISYIA BINTI YAHYA SEREMBAN,"Terbang menari si burung merparti 
Singgah sebentar di pohon tamar,
Didik diri seiya sehati 
Alam sekitar tidak tercemar ",23.0,5,8,10
NUR HUSNA BINTI MOHD TARMIZI SEREMBAN 2,"Bulan purnama menghiasi malam,
Terangnya cahaya bergemerlapan,
Prihatin bersama menjaga alam,
Buat seraya generasi hadapan.",24.0,5,9,10
TEEWEIQISEREMBAN2,"Berehat sebentar di anak tangga,
Sambil merasa si buah bidara;
Alam sekitar perlu dijaga,
Hidup sentosa negara sejahtera.",24.0,5,9,10
VIVI_SMJK CHIWEN_JEMPOL,"Manisnya buah pohon cemara ,
Termakan helang diatas papan,
Bumi bertuah bersih sejahtera , 
Generasi cemerlang negara mampan.",24.0,5,9,10
Irfan Zahari SMKA SHAMS,"Kapal berlayar merentas sumatra,
Demi keluarga mencari harta,
Alam sekitar khazanah negara,
Perlulah dijaga rakyat jelata.",24.0,5,10,9
Muhammad Iqbaal Bin Mohd Faizal,"terasa gementar terkelu lidah,
permainan lasak dimain omar,
alam sekitar sangatlah indah,
jangan dirosak jangan dicemar.",25.0,5,10,10
NURULAINBINTIAJISDAULAEJEMPOLJELEBU,"Jiwa lara bermadah kiasan,
Kekasih merantau tiadanya pulang;
Merintih flora ditarah insan,
Bumi menghijau seri menghilang.",23.0,5,9,9
Nur Fikriyyah Ainaa SMKA SHAMS,"surat risalah bertulisan rumi,
maka dihantar ke negara roman.
alam sekitarlah warisan bumi,
hendaklah dijaga sepanjang zaman.",24.0,5,10,9
Aisyah Damia SMKA SHAMS,"Royal Belum khazanah Malaysia,
Hutan simpan kebanggaan negara;
Tumbuhan alum kerana manusia,
Masa hadapan menjadi sengsara.",25.0,5,10,10
NURAIN FITRIAH BINTI ISWANDY REMBAU ,"Hari malam gelap gelita,
Suluh lampu jalan ke taman;
Hargai alam tanggungjawab kita,
Sampah disapu bersih dan nyaman.",25.0,5,10,10
NUR IRDINA HAZIQAH SMKA SHAMS,"Membeli air kerana dahaga,
Pabila lapar membeli keria,.
Pokok yang cantik perlulah dijaga,
Pokok dijaga amalan mulia.",23.0,5,10,8
NUR HANNANI IFFA SYAHIRAH(SMK TUANKU ABDUL RAHMAN),"Buah amra dipetik putera
Anak lipan kakinya terluka
Khazanah belantara dipelihara
Untuk tatapan generasi merdeka",25.0,5,10,10
safi syafiha ,"Awan disulam beralun sakti
Bulan kelam kembang menari
Khazanah alam menjadi identiti
Abadi alam biar berseri",23.0,5,8,10
NURFATIHAH SYAHIRAH BINTI MOHD HALIF JEMPOL,"Membawa raga si orang Bajau
Buat menadah buah pulasan
Lestari dijaga bumi menghijau
Alam nan indah jadi warisan
",24.0,5,9,10
ALEEYA NUR YASMIN BINTI SHAH RIZAN (SMKA SHAMS),"Laskar cakerawala merias mata
Terbitnya mentari dari jumantara
Sayanglah mutiara bumi tercinta
Khazanah bumi akan terpelihara",23.0,5,10,8
HUMAIRA ADANI DAERAH JEMPOL,"Minyak atar didalam telaga,
Harum tersemat hilang derita,
Alam sekitar perlu dijaga,
Agar selamat buana kita.",25.0,5,10,10
Azril Zakwan Bin Ahmad Nur Zamrin-Daerah Seremban,"Berbalam kejora kian tersia,
Disapa senada rona hiasan,
Alam flora impian manusia,
Mengapa dinoda tangan insan.

",23.0,5,8,10
Balqis Husna SMKA SHAMS,"Laut dalam gelap gelita,
Ikan Selar berhati lara;
Sayangi alam dunia kita,
Dengan pelihara khazanah negara.",23.0,5,9,9
Nur Aleeya Safiyyah bt. Mohd Rashid (Seremban 2),"Hulu Kinta tinggalan bermadah,
Disisir hutan menjadi taman;
Bumi tercinta anugerah terindah,
Sayangi nak watan warisan zaman.",25.0,5,9,10
NUR KHAYRA INSYIRAH BT MOHD RAHMAT,"Cincin tembaga di atas pelamin,
Jemari disalam disarung bonda,
Sekitar terjaga harmoni terjamin,
Ekosistem alam pupus tiada.",25.0,5,9,10
NURKAISAH KHAIRINA JEMPOL,"Kuat sungguh bunyi halilintar,
Sabung-menyabung hingga ke petang,
Jagalah kita alam sekitar,
Bekal generasi akan datang.",23.0,5,10,8
Nurkaisah Khairina Binti Lokman,"Kuat sungguh bunyi halilintar,
Sabung-menyabung hingga ke petang,
Jagalah kita alam sekitar,
Bekal generasi akan datang.",23.0,5,10,8
ANIQ NAJMI SMKA SHAMS,"Gunung Kinabalu tersergam indah,
Tingginya bagaikan tidak terjangkau;
Alam sekitar tak akan pernah indah,
Jika punca pencemaran ialah engkau.
",23.0,5,10,8
AZLINA AZLAN JEMPOL,"Sembah salam teruna nakhoda,
Senyum meniti bibir si dara,
Jagalah alam tidak ternoda,
Bumi pasti aman sejahtera.",25.0,5,10,10
NUR IZZAH IZWANI (REMBAU),"biji selasih tabur merata
jatuh di titi timpa pedada
negara bersih indahnya kota
andai di jeti plastik tiada",25.0,5,10,10
Alysa Farhanah bt Zakaria,"Halia ini tanam-tanaman,
Ke barat juga akan condongnya,
Dunia ini pinjam-pinjaman,
Akhirat juga akan sudahnya",25.0,5,10,10
Siti Aiâ€™shah Bt Mohd Azhar,"Delima batu dipenggal-penggal,
Bawa galah ke tanah merah ;
Lima waktu kalau ditinggal,
Allah taala memang marah.
",23.0,5,9,9
NUR AIN MARHANIES BINTI OTHMAN,"Pisang emas dibawa belayar,
Masak sebiji di atas peti,
Hutang emas boleh dibayar,
Hutang budi di bawa mati",24.0,5,10,9
NUR IZZAH IZWANI (DASERA),"Mekar melati menghias alam 
Di tanah landai dipetik dara
Dilanggar pasti hukumnya alam
jika badai plastik di muara",25.0,5,10,10
CG Karmin Abbas,"Hinggap kumbang di ranting rambai,
tepi perigi pohon nangka;
Hidung kembang rambut serabai,
mana pergi orang tak suka.",25.0,5,10,10
Ros,"Pisang emas dibawa belayar,
Masak sebiji di atas peti;
hutang emas boleh dibayar,
Hutang budi dibawa mati.",25.0,5,10,9
CG Karmin Abbas,"Cantiknya kuang tidak terkata;
semakin lenyap makin terdesak
Kalau membuang plastik merata,
bumi mencungap menjadi rosak.",24.0,5,10,9
CG Karmin Abbas,"Cantiknya kuang tidak terkata,
semakin lenyap makin terdesak;
Kalau membuang plastik merata,
bumi mencungap menjadi rosak.",24.0,5,10,9
CG Karmin Abbas,"Hilir ke hulu sambut Ramadan,
sungai berceruk orang bersampan;
Kisah lalu menjadi tauladan,
buanglah buruk baik disimpan.",25.0,5,10,10
ROSIAH,"Pisang emas dibawa belayar,
masak sebiji di atas peti;
hutang emas boleh dibayar,
hutang budi dibawa mati.",24.0,5,10,9
Fikri Fiq,"Si Ruak-ruak di Pasir Tuntung,
berkurai-kurai bulu dadanya;
Abang bergerak beradu untung,
berjurai-jurai airmatanya.",25.0,5,10,9
CG Karmin Abbas,"Daun nyiur melambai-lambai,
belum lewat memasang joran;
Simpang-siur bukan terabai;
dalam gawat ada aturan.",25.0,5,10,10
CG Karmin Abbas,"Nyiur berjajar lautnya dalam,
tidaklah jemu berangan-angan;
Kalau belajar didakap alam,
dapatlah ilmu luas pandangan.",25.0,5,10,10
CG Karmin Abbas,"Di atas piring harum mewangi,
resepi asli bukannya dusta;
Tahu goreng hidangan Kemangi,
enak sekali tidak terkata.",25.0,5,10,9
CG Karmin  Abbas ,"Buas-buas nama diberi,
direbus sama asam pedas;
Sudah puas guru mencari,
jumpa lima murid yang cerdas.",25.0,5,10,10
Farhan,"Asam rebus si asam pedas, 
dengan nasi amboi sedapnya;
harap bukan sahaja cerdas, 
tinggi juga nilai santunnya. ",23.0,5,10,8
CG Karmin Abbas,"Sudah baja sudah dibungkus,
tepi dewan tidaklah rebah;
Jalankan kerja dengan fokus,
layan kawan dengan muhibah.",25.0,5,10,10
CG Karmin Abbas,"Lihat-lihat ombak menderu,
deru laju hingga ke tepi;
Moga sihat di tahun baru.
lebih maju murah rezeki.",24.0,5,10,8
CG Karmin Abbas,"Buah berangan si buah zaitun,
di tepi pintu sepasu rami;
Kalau postingan tiada pantun,
bukanlah itu postingan kami.",25.0,5,10,10
CG Karmin Abbas,"Lahannya kami di atas bukit,
di bukit bukan tidak bernama;
Baktinya kami cuma sedikit,
sedikit bukan kerana nama.",25.0,5,10,10
Syafiqah 'Adha,"Pasirnya putih terhampar nyata,
Angin membelai jiwa nan nyaman;
Butiran meretih hilang di mata,
warisan gemalai  jadi kenangan.",24.0,5,10,8
CG Karmin Abbas,"Laman baru laman nan lama,
barang baik dibuang jangan;
Tahun baru tahun nan lama,
orang baik dibuang jangan.",25.0,5,10,10
CG Karmin Abbas,"Ikannya ruan tuan hidangkan,
sayurnya ranti gulainya celok;
Kalau tuan sudi tumpangkan,
saya menanti di bawah blok.",25.0,5,10,8
CG Karmin Abbas,"Mari mudik berkayuh sampan,
Singa Duyung nama diberi;
Adik-beradik jadi harapan,
tempat berpayung pelindung diri.",25.0,5,10,10
Sriyana,"kayu di darat jangan ditebang,
ditebang jangan sudah sekurun;
Adat nan sarat biarlah berkembang,
pusaka gerangan turun-menurun.",25.0,5,10,10
Syahfrizal,"Petik selasih kita hiaskan,
berikan teman bunga melati;
Terima kasih Cikgu masukkan,
akan diiman di dalam hati.",25.0,5,10,10
R.Mulia,"Hidangan dusun gulai Melayu,
Daun sadaman mandi-mandian;
Aksara tersusun seni Melayu,
Bahasa Melayu jadi pujian",25.0,5,10,9
Sofea Erni,"Terhabis masa di lautan desa,
nelayan memukat sehari langkat;
Berbilang bangsa hidup sentosa,
sebab muafakat capai sepakat.",25.0,5,10,10
CG Karmin Abbas,"Alang-alang di sungai tawar,
jangan tangguh kita berakit;
Bukanlah calang kesan penawar,
hebat sungguh perisai penyakit.",25.0,5,10,10
Mahani Ma'mum,"Ubi pulut tumbuh di laman,
celur saja buat hidangan;
Si manis mulut jadi peneman,
Kekal dihati jadi kesayangan.",23.0,5,9,9
CG Karmin Abbas,"Jembatan Merah sungai bergenang, 
Lorong Halus hala ke Pasir Ris;
Kalau darah setampuk pinang,
niat tulus didorong liris.",25.0,5,10,10
CG Karmin Abbas ,"Bendang padi luas saujana,
kala dini bayu berelus;
Sembang di Teratak Megadona,
berniat murni berhujah telus.",24.0,5,10,9
CG Karmin Abbas,"Terbangnya angsa atas menara,
darat selengan di pangkal ara,
Kalau sebangsa atau negara,
cocok  dengan jolokan saudara.",25.0,5,10,10
CG Karmin Abbas,"Fajar sadik bandar Tampines,
Jingga muda berledang-ledang;
Memang cantik si gadis manis,
tua muda mencuri pandang.",24.0,5,10,7
CG Karmin Abbas,"Di atas meja lempeng dan piza,
bau aroma tidaklah sama;
Mengapa dieja berbeza-beza,
ada agama dan ada ugama.",25.0,5,10,10
CG Karmin Abbas,"Mengais lokan di hujung tanjung,
dijamah sidang di majlis permai;
ilmu bukan buat dijunjung,
buat dihidang depan ramai.",25.0,5,10,10
Amirul Husni,"Jangan jemu menjoran di paya,
Cuaca redup terus-terusan;
Dengan ilmu kita berjaya,
Sejahtera hidup capai wawasan.",25.0,5,9,10
Nurul Hikmah,"Negeri kedah jelapang padi,
Punca rezeki suburnya tanah,
Hidup bergadah bangsa berbudi,
Elakkan berdengki kelak musnah.",25.0,5,10,10
Amirul Husni,"Anak pemburu jarang tersasar,
Membidik rusa untuk dijamu;
Peranan guru sangatlah besar,
Mendidik bangsa tak pernah jemu.",25.0,5,10,10
Amirul Husni,"Jauh di kota pergi memburu,
Berbekal ketupat membawa jerat;
Hendaklah kita hormati guru,
Ilmu berkat dunia akhirat.",23.0,5,9,9
Amirul Husni,"Tumbuh berjajar teratai di kolam,
Dijaga pemuda memakai tongkat;
Tekun belajar siang dan malam,
Ilmu di dada bertambah berkat.",25.0,5,10,10
Amirul Husni,"Bersongket baru tuan laksamana,
Megah berjalan berwajah tampan;
Ilmu diburu penuh bermakna,
Buat bekalan di masa depan.",24.0,5,9,10
Amirul Husni,"Berjalan ke hulu berbaju biru,
Membawa jamu disapa nyonya;
Dengar selalu nasihat guru,
Kelak ilmu ada berkatnya.",23.0,5,8,10
Amirul Husni,"Terbang kenari di pagi hari,
Hinggap di berangan diapit sena;
Ilmu dicari serata negeri,
Jadi pegangan hidup sempurna.",23.0,5,8,10
Nurul Hikmah,"Lima bersaudara pahlawan Melaka,
Berjuang untuk raja tercinta,
Rusuhan mara tidak dijangka,
Perpaduan dibentuk sejarah tercipta.",23.0,5,8,10
Sofea Erni Binti Mohd Shafari,"Pahitnya rasa makan hempedu,
Dibilas lidah enaknya rebung;
Semua bangsa bersatu padu,
Hidup di bawah satu bumbung.
",25.0,5,9,9
CG Karmin Abbas,"Sungguh gurih gorengan dusun,
oleh-oleh letak di para;
Tepak sirih belum disusun,
belum boleh mula bicara.",25.0,5,10,10
CG Karmin Abbas,"Tepi kota ada perigi,
asah parang jangan terluka;
Kalau kita berhidung tinggi,
tentulah orang tidak suka.",25.0,5,10,10
CG Karmin Abbas,"Burung Balam terbang di latar,
bukit-bukau saujana mata;
Cantiknya Kolam Air Seletar,
buat terpukau pandangan kita.",25.0,5,10,10
CG Karmin Abbas,"Di tepi kota ada perigi,
kering laksana tuanya tombong;
Jikalau kita hidung tinggi,
itu bermakna kita sombong.",25.0,5,10,10
CG Karmin Abbas,"Ada kota atas kayangan,
mambang berang bersua muka;
Jikalau kita campur tangan,
meluat orang tidak suka.",25.0,5,10,10
Agusnadi Talah,"Tegap berdiri kukuh kekal,
teras dipagar runtuh sukar ;
Tiap hari kayuh basikal,
nafas segar ototpun kekar.",25.0,5,10,10
CG Karmin Abbas,"Pabila kelok dibilang-bilang ,
Itulah tanda denai dijaga;
Pabila elok budi dijulang,
itulah tanda paling berharga.",25.0,5,10,10
CG Karmin Abbas,"Rumah tinggi bersegi-segi,
baru saja langitnya cerlang;
Di waktu pagi kita pergi,
hampir senja baru lah pulang.",25.0,5,10,10
CG Karmin Abbas,"Puyuhnya bukan sebarang puyuh,
telur di raga manakah baki?
Kayuhnya bukan sebarang kayuh,
perah tenaga cari rezeki.",25.0,5,10,10
Agusnadi Talah,"Puyuh berlarian pasir berserakan,
bersegi-segi tanah pematang ;
Kayuh seharian kita lakukan;
pergi dipagi pulang dipetang.",24.0,5,9,10
CG Karmin Abbas,"Serimbun Inggu Puan tanamkan,
meruah-ruah bagai kemumu;
Tahniah Cikgu saya ucapkan,
sungguh bertuah anak didikmu.",25.0,5,10,10
CG karmin Abbas,"Tanah gambut di pinggir kali,
tempat lalu orang ke hulu;
Selamat sambut Hari Diwali,
moga Vshnu selamat selalu.",25.0,5,10,9
CG Karmin Abbas,"Buah bidara  buah delima,
dilipat-lipat kain belacu;
Sungguh gembira hidup bersama,
semoga cepat mendapat cucu.",25.0,5,10,10
Agusnadi Talah,"Hendak dijual sikain katun,
diganti tambur harga sepadan ;
Pecah bual berisikan pantun,
diselingi kombur gaya Medan.",24.0,5,10,9
Agusnadi Talah,"Sapu ijuk hendak dijual,
bersama gancu dengan nyiru ;
Konten bertajuk pecah bual,
pastilah lucu serta seru.",25.0,5,10,10
CG Karmin Abbas,"Berabad-abad tumbuhnya lebat,
berseri-seri si paku-pakis;
Pameran APAD sangatlah hebat,
tidak terperi karya pelukis.",25.0,5,10,9
Nourlyn Sherisa Binte Mohamed Fazrine (DMNSS),"hidangan yang enak nenek saya
sediakan untuk hari lahir
walaupun dia kurang upaya,
dia seorang yang amat mahir
",23.0,5,10,8
Agusnadi Talah,"Balam perkutut sama ditaman,
sama rehat setelah berkirab;
Senam lutut bersama teman,
sendi sehat temanpun akrab.",25.0,5,10,10
Agusnadi Talah,"Pagi dingin udara terhisap,
cekal layuh bawa istirahat;
Termakan angin tanpa berasap,
baisikal dikayuh raga sehat.
",25.0,5,10,10
Insyirah Banu Binte Mohamed Ali ( DMSS ),"Untuk tetamu berendang palas ;
Tungkunya batu kayunya arah ,
Janganlah takut untuk membalas ;
Ghairah di mukanya , hati cerah




",23.0,5,10,8
CG Karmin Abbas ,"Kalau bujur mulut kuali,
jangan lepa imbang di palang;
Orang mujur kalau peduli,
tidak lupa orang yang malang.",25.0,5,10,10
Pensil Kajoe,"Anaklah itik berenang-renang,
sampai ke tengah dipatuk ruan;
Anak nan cantik terkenang-kenang,
bolehkah angah mengenal puan.",25.0,5,10,10
Agusnadi Talah,"Kerupuk sanjai tanda mata,
pasti buatan kita bersama;
Buah binjai yang punya kota,
buah rambutan punya nama.",24.0,5,9,10
Agusnadi Talah,"Baju renda gambar diorama,
gambar diorama bunga melati;
Apa beda dengan yang lama,
mari bersama kita nanti.",24.0,5,9,10
Agusnadi Talah,"Anak dara berbaju biru,
baju renda gambar diorama;
Buat acara secara baru,
apa berbeda dengan yang lama.",25.0,5,10,10
Dian Qistina Binte Adi Irman (DMS),"Tolong jolokkan sebiji mangga
pohon di batas banyaknya tentu;
Hidup bagaikan naiki tangga,
Naik ke atas satu persatu",25.0,5,10,10
Insyirah Banu Binte Mohamed Ali ( DMS ),"Jangan menjadi anak malas,
Engkau mesti menolong orang;
Malasan kamu akan balas,
Kalau begitu ibu garang",23.0,5,10,8
Azfar,"Buah Pedada sudahpun basah,
dimakan kuda dengan kulitnya;
Hidup ada senang dan susah,
air ada pasang surutnya
",25.0,5,10,10
annur,"Kalau pelajar gagal sekali,
Eloklah jangan berputus asa;
Maka itu belajar kembali,
supaya menjadi lebih sasa",23.0,5,10,8
CG Karmin Abbas,"Jikalau kota atas kayangan,
berpantang larang di makam suci;
Jikalau kita campur tangan,
nanti orang menjadi benci.",25.0,5,10,10
Insyirah,"Jangan menjadi anak malas,
engkau mesti menolong orang;
Malasan kamu akan balas,
Kalau begitu ibu garang",23.0,5,10,8
Yerni Arief,"Mari berembuk pikat wisata,
rentak dan lagu menjadi satu;
Enaknya terubuk tidak terkata,
banyak menunggu di Labuan Batu.",25.0,5,10,10
Tok Dalang,"Petiklah satu si buah cermai,
mari dipetik buah yang hujung;
Labuan batu indah dan permai,
marilah adik datang berkunjung.",25.0,5,10,9
Tok Dalang,"Minyak angin seribu satu,
minyak wijen kuali besi;
Rasanya ingin ke Labuan batu,
kutengok keponjen tak ada isi.",25.0,5,10,10
Rosdalifah BANTAENG,"Kalau kelopak tampak di mata
enak dirasa gulai meranti;
banyaknya tapak tempat wisata,
eremerasa tetap di hati.
",25.0,5,10,10
CG Karmin Abbas,"Labuanbatu di pantai timur,
ramai ahli sanak saudara;
Berpantun tentu menjadi makmur,
bangkit kembali ikatan mesra.",25.0,5,10,10
CG Karmin Abbas,"Siput berongan di paya bakau,
angin bersiru lautpun pasang;
Angan-angan akan terjangkau,
deru-deru jadi perangsang.",25.0,5,10,10
Penggemar Pantun,"Ungunya daun indahnya nian,
tenggek berjemur seekor pipit;
Alam laun dijaga kian,
Agar makmur datang mengapit.",25.0,5,10,10
CG Karmin Abbas,"Gesek rebab irama Lingga,
naik turun lagu berzaman;
Warisan beradab kalau dijaga,
berkurun-kurun jadi pedoman.",25.0,5,9,9
CG Karmin Abbas,"Rumah sebandung bidai berjalur,
putih menjelma hitam bak arang;
Hasrat dikandung jasa dihulur,
selama-lama dikenang orang.",25.0,5,10,10
Prof. Awang Sariyan,"Banyak orang pergi berdagang,
membawa barang dari desa;
Hamba sekadar singgah bertandang,
rai acara pusaka bangsa.",25.0,5,10,6
Pak Lang,"Pokok senduduk penuh di rawa,
tempat kedidi membuat sarang;
Meru penduduk ramainya Jawa,
makanan tradisi banyak dihidang.",25.0,5,9,7
Rohani Din,"Pergi ke hutan mencari kera,
kaki tersandung perdu belinjau; 
Nyaman berjalan di Singapura, 
teduh dilindung pohon menghijau.
",25.0,5,10,9
Khalid Zainul,"Bulan mengambang di balik awan,
pungguk merindu diam menyepi;
Kenang abang jauh di rantauan,
berteman rindu di dalam mimpi.",25.0,5,10,8
CG Karmin Abbas,"Menghela busur beranak panah,
di tarik tolak selarat-larat;
Amal beransur satu amanah,
untung kelak dunia akhirat.",25.0,5,10,10
CG karmin Abbas,"Si Bunga manggar di kanan kiri,
adat di bandar di kampung sama;
Tidak teranggar tidak terperi,
tidakkan pudar selama-lama.",25.0,5,10,10
CG Karmin Abbas,"Kereta Api Tanah Melayu,
stesyennya dekat di Tanjong Pagar;
Berjampi-jampi Tuan Merayu,
janji terikat menjadi longgar.",25.0,5,10,10
Diana Dee,"Mudik si Teguh sehingga Siantar,
membawa penaram berbagai rasa;
Nyamanlah sungguh Rumah Pelantar,
hati tenteram damai sentosa.",25.0,5,10,10
CG Karmin Abbas,"Ladang tembakau Bukit Seletar,
bergaris-baris batas terisi;
cita terjangkau belajar gitar,
mula menulis lagu puisi.",25.0,5,10,9
Yahya Hamid,"Wangian direnjis di pelaminan,
Pengantinnya pula tersenyum malu;
Semoga majlis Tuhan berkenan
lebih Utama doa Dan restu ",23.0,5,10,6
CG Karmin Abbas,"Ada nuri di tepi jeti,
sedang kopek buah ketapang;
Tak terperi baiknya hati,
tidak lokek berdada lapang.",25.0,5,10,9
CG Karmin Abbas ,"Apa ada di Telok Kurau? 
lubuk tamban juga gelama;
Siapa ada di dalam surau? 
atok bersarban solat bersama. ",25.0,5,10,10
Agusnadi Talah,"Sengit marah gemeretuk gigi,
lutut berderap tiada henti;
Langit memerah diwaktu pagi, 
pelaut harap berhati-hati.",25.0,5,10,10
CG Karmin Abbas,"Darah belangkas berwarna biru,
dimasak lemak bercili padi;
Elakkan lekas terburu-buru,
hasilnya remak pasti menjadi.",25.0,5,10,10
CG Karmin Abbas,"Menampin-nampin orang bertampin,
beralih-alih nusa ke nusa;
Pilih pemimpin antara pemimpin,
tersalah memilih bangsa binasa.",25.0,5,10,10
CG Karmin Abbas,"Manis lesung pipit di pipi, 
comel loteh sangat ceria;
Berjumpa langsung hilanglah sepi,
kuat celoteh beriya-iya.",23.0,5,10,8
CG Karmin Abbas ,"Nampaklah segeh susunan pisin, 
urap kelapa digaul dara;
Tumiskan taugeh berikan asin,
apakah depa sama selera?",25.0,5,10,10
CG Karmin Abbas ,"Menglegek-glegek budaknya gagap, 
garu kepala lepas bersapa;
Jikalau tenggek itu hinggap,
tengger pula maknanya apa? ",25.0,5,10,10
Maarof Salleh,"Dari Jelapang ke Bukit Timah,
singgah solat di Masjid Ba'alwi;
Sikap garangmu menjadi lemah,
dek lunak kata dan baik budi.",23.0,5,10,6
CG Karmin Abbas,"Ada tiga ekor memerang,
ramai orang datang melihat;
Jiwa lega selalu girang,
tekanan kurang hidup sihat.",25.0,5,10,10
CG Karmin Abbas,"Melata-lata bagai elegi,
runcingan kuku mencekau-cekau;
Daya cipta jikalau tinggi,
diam kaku terkena pukau.",25.0,5,10,10
CG Karmin Abbas,"Rumah ini bertangga-tangga,
baru tadi sampai serambi;
Hari ini tercapai juga,
hasrat jadi model HDB.",25.0,5,4,8
CG Karmin Abbas,"Geroda kuat sanjungan manusia, 
meremas-remas di atas keraton;
Syabas buat rakyat Indonesia
menang emas acara badminton!",25.0,5,10,10
CG Karmin Abbas ,"Bukalah tingkap tariklah bidai, 
cuaca hangat ke petang hari;
Duduk bercakap dengan yang pandai;
dapat semangat yakinkan diri,",25.0,5,10,10
Agusnadi Talah,"Ada rembulan didahan randu,
berbayang bayang sebatas bahu ;
Sudah berbulan menahan rindu,
orang disayang apakah tahu.",25.0,5,10,10
Kumalo Tarigan,"Kaperas Sige ku Gerdang Gerdungken
Paku La Santan Tama Tare Pinggan
Muas Melihe Banci Kutahanken
Aku La Atan Ija  Aku Ringan
",24.0,5,10,7
Pulumun Ginting,"Berastagi ku Bandarbaru 
Sarinembah sinuan buluh
Ersentabi kami man bandu
Riket nembah jari sepuluh
",24.0,5,10,7
Hamba Alah,"pulau pandan jauh ke tengah
gunung daik bercabang tiga
hancur badan dikandung tanah
budi baik dikenang juga",23.0,5,10,8
CG Karmin Abbas ,"Setelah tuang kulit kuaci,
kupaslah baki perlahan-lahan;
Ada uang di dalam laci,
tapi rezeki di tangan Tuhan.",25.0,5,9,10
CG Karmin Abbas ,"Anyam ketupat satu persatu,
tiada tara meruah-ruah;
Sudah mendapat izin dan restu,
atur acara agar meriah.",25.0,5,10,10
CG Karmin Abbas,"Apa itu ketupat palas?
intinya tentu beras pulut;
Benar itu di dalam jelas,
bohong itu di dalam kalut.",25.0,5,10,10
Na'aim Pani,"Pinggir kota Teluk Baiduri, 
Singgah situ buka puasa;                         
Jikalau kita merendah diri,
Allah tentu sayang sentiasa. ",25.0,5,10,10
ROSIAH BINTI OTHMAN,"Jalan ke kota jauh terasa,
Jatuh  tersandar terpijak duri:
Hindari kata  membawa dosa,
Kelak terhindar kawan sendiri.",25.0,5,10,10
Rendra Setyadiharja,"Jikalau jongkong hanyut ke selat 
Janganlah angin disangka kusut
Jikalau bengkung tidak mengikat 
Janganlah kain disangka kusut ",24.0,5,10,6
Rendra Setyadiharja,"Apalah guna menanam perdu 
Sayang daunnya dibuat majun 
Apalah guna meminum madu 
Kalau akhirnya menegak racun ",25.0,5,10,8
CG Karmin Abbas,"Di situ kapuk di sini duwet,
buat acuan ungu warnanya;
Yang satu lapuk yang satu awet,
alahai Tuan apa niatnya?",25.0,5,10,10
CG Karmin Abbas ,"Batasnya lembut di bendang padi,
bersela-sela tidak terkira;
Tuan menyambut Hari Jadi, 
kami pula tumpang gembira.",25.0,5,10,10
Dr. Umar Zein,"Rakit menepi kuat berdendang,
orang senang melihat bertepuk;
Kulit sapi dibuat gendang,
orang Minang buat kerupuk.
",25.0,5,10,10
CG Karmin Abbas,"Ubi  dibakar ditakar-takar,
jadi habuan agih-agihkan;
Bezanya kekar berbanding mekar,
Alahai Tuan tolong jelaskan.",25.0,5,10,10
CG Karmin Abbas,"Rumpunan pokok di tanah rawa,
ulat belatung dipatuk nuri;
Kalau merokok tembakau jawa,
hisap sepuntung pening sehari.",25.0,5,10,10
CG Karmin Abbas,"Di mana landak di situ duri, 
mari ramu indah karangannya;
Di mana hendak jumpa jauhari, 
meriah ilmu bijak sidangnya.",25.0,5,10,10
CG Karmin Abbas,"Bocor atap baiki atap,
bukan ember ditambah-tambah,
Covid rentap kitapun rentap,
sekat sumber bercambah-cambah.",25.0,5,10,10
CG Karmin Abbas,"Berkerpuk-kerpuk jatuh terhempas,
jadi aduan orang ke pekan;
Bergaul kapuk bersama kapas,
alahai tuan cuba bezakan.",25.0,5,10,10
CG Karmin Abbas,"Di fajar sadik berkokok lunak,
panjang alunan bunyi kokokan;
Beza yang didik dengan yang ternak,
alahai Tuan mohon asingkan.",25.0,5,10,9
Juliano A Mansiz,"Elok tadi kita mengalah,

Tiada daya jadi resah,

Memilih jadi penganggur salah

Menjadi kaya sangatlah susah",25.0,5,10,10
Juliano A Mansiz,"Ada hasil entah kemana

Ada proses dibalik tangga

Belum berhasil pasti dihina

Sudah sukses omongan tetangga",25.0,5,10,10
Juliano A Mansiz,"Tumbuh padi tiada mudah,

Rumput mati tiada kira,

Hari tadi biarlah sudah.

Esok pasti lebih gembira.",25.0,5,10,10
Juliano A Mansiz,"Rumput basah tiada rana

Mawar kasih merah merona

Sungguh gelisah hati merana

Melihat kasih tak tahu kemana",24.0,5,9,10
